business_id,booking_service_id,booking_id,service_id,staff_id,duration_minutes
B001,BSHB01564,HB01564,SV01,S01,60
B001,BSHB01565,HB01565,SV01,S01,60
B001,BSHB01566,HB01566,SV01,S01,60
B001,BSHB01567,HB01567,SV01,S01,60
B001,BSHB01568,HB01568,SV02,S01,120
B001,BSHB01569,HB01569,SV02,S01,120
B001,BSHB01570,HB01570,SV01,S01,60
B001,BSHB01571,HB01571,SV02,S02,120
B001,BSHB01572,HB01572,SV01,S02,60
B001,BSHB01573,HB01573,SV01,S02,60
B001,BSHB01574,HB01574,SV01,S02,60
B001,BSHB01575,HB01575,SV01,S02,60
B001,BSHB01576,HB01576,SV02,S02,120
B001,BSHB01577,HB01577,SV02,S02,120
B001,BSHB01578,HB01578,SV01,S02,60
B001,BSHB01579,HB01579,SV01,S02,60
B001,BSHB01580,HB01580,SV01,S02,60
B001,BSHB01581,HB01581,SV01,S03,60
B001,BSHB01582,HB01582,SV01,S03,60
B001,BSHB01583,HB01583,SV01,S03,60
B001,BSHB01584,HB01584,SV02,S03,120
B001,BSHB01585,HB01585,SV02,S03,120
B001,BSHB01586,HB01586,SV01,S03,60
B001,BSHB01587,HB01587,SV01,S03,60
B001,BSHB01588,HB01588,SV01,S03,60
B001,BSHB01589,HB01589,SV01,S03,60
B001,BSHB01590,HB01590,SV02,S03,120
B001,BSHB01591,HB01591,SV02,S01,120
B001,BSHB01592,HB01592,SV01,S01,60
B001,BSHB01593,HB01593,SV01,S01,60
B001,BSHB01594,HB01594,SV01,S01,60
B001,BSHB01595,HB01595,SV01,S01,60
B001,BSHB01596,HB01596,SV02,S01,120
B001,BSHB01597,HB01597,SV02,S01,120
B001,BSHB01598,HB01598,SV01,S01,60
B001,BSHB01599,HB01599,SV01,S01,60
B001,BSHB01600,HB01600,SV01,S01,60
B001,BSHB01601,HB01601,SV01,S02,60
B001,BSHB01602,HB01602,SV01,S02,60
B001,BSHB01603,HB01603,SV01,S02,60
B001,BSHB01604,HB01604,SV02,S02,120
B001,BSHB01605,HB01605,SV02,S02,120
B001,BSHB01606,HB01606,SV01,S02,60
B001,BSHB01607,HB01607,SV01,S02,60
B001,BSHB01608,HB01608,SV01,S02,60
B001,BSHB01609,HB01609,SV01,S02,60
B001,BSHB01610,HB01610,SV02,S02,120
B001,BSHB01611,HB01611,SV01,S03,60
B001,BSHB01612,HB01612,SV02,S03,120
B001,BSHB01613,HB01613,SV02,S03,120
B001,BSHB01614,HB01614,SV01,S03,60
B001,BSHB01615,HB01615,SV01,S03,60
B001,BSHB01616,HB01616,SV01,S03,60
B001,BSHB01617,HB01617,SV01,S03,60
B001,BSHB01618,HB01618,SV02,S03,120
B001,BSHB01619,HB01619,SV02,S03,120
B001,BSHB01620,HB01620,SV01,S03,60
B001,BSHB01621,HB01621,SV01,S01,60
B001,BSHB01622,HB01622,SV01,S01,60
B001,BSHB01623,HB01623,SV01,S01,60
B001,BSHB01624,HB01624,SV02,S01,120
B001,BSHB01625,HB01625,SV02,S01,120
B001,BSHB01626,HB01626,SV01,S01,60
B001,BSHB01627,HB01627,SV01,S01,60
B001,BSHB01628,HB01628,SV01,S01,60
B001,BSHB01629,HB01629,SV01,S01,60
B001,BSHB01630,HB01630,SV02,S01,120
B001,BSHB01631,HB01631,SV01,S02,60
B001,BSHB01632,HB01632,SV02,S02,120
B001,BSHB01633,HB01633,SV02,S02,120
B001,BSHB01634,HB01634,SV01,S02,60
B001,BSHB01635,HB01635,SV01,S02,60
B001,BSHB01636,HB01636,SV01,S02,60
B001,BSHB01637,HB01637,SV01,S02,60
B001,BSHB01638,HB01638,SV02,S02,120
B001,BSHB01639,HB01639,SV02,S02,120
B001,BSHB01640,HB01640,SV01,S02,60
B001,BSHB01641,HB01641,SV02,S03,120
B001,BSHB01642,HB01642,SV01,S03,60
B001,BSHB01643,HB01643,SV01,S03,60
B001,BSHB01644,HB01644,SV01,S03,60
B001,BSHB01645,HB01645,SV01,S03,60
B001,BSHB01646,HB01646,SV02,S03,120
B001,BSHB01647,HB01647,SV02,S03,120
B001,BSHB01648,HB01648,SV01,S03,60
B001,BSHB01649,HB01649,SV01,S03,60
B001,BSHB01650,HB01650,SV01,S03,60
B001,PKB000SV05,PKB000,SV05,S01,90
B001,PKB001SV03,PKB001,SV03,S02,150
B001,PKB001SV04,PKB001,SV04,S02,30
B001,PKB002SV03,PKB002,SV03,S03,150
B001,PKB002SV04,PKB002,SV04,S03,30
B001,PKB003SV03,PKB003,SV03,S01,150
B001,PKB003SV04,PKB003,SV04,S01,30
B001,PKB004SV05,PKB004,SV05,S02,90
B001,PKB005SV03,PKB005,SV03,S03,150
B001,PKB005SV04,PKB005,SV04,S03,30
B001,PKB006SV03,PKB006,SV03,S01,150
B001,PKB006SV04,PKB006,SV04,S01,30
B001,PKB007SV03,PKB007,SV03,S02,150
B001,PKB007SV04,PKB007,SV04,S02,30
B001,PKB008SV05,PKB008,SV05,S03,90
B001,PKB009SV03,PKB009,SV03,S01,150
B001,PKB009SV04,PKB009,SV04,S01,30
B001,PKB010SV03,PKB010,SV03,S02,150
B001,PKB010SV04,PKB010,SV04,S02,30
B001,PKB011SV03,PKB011,SV03,S03,150
B001,PKB011SV04,PKB011,SV04,S03,30
B001,PKB012SV05,PKB012,SV05,S01,90
B001,PKB013SV03,PKB013,SV03,S02,150
B001,PKB013SV04,PKB013,SV04,S02,30
B001,PKB014SV03,PKB014,SV03,S03,150
B001,PKB014SV04,PKB014,SV04,S03,30
B001,PKB015SV03,PKB015,SV03,S01,150
B001,PKB015SV04,PKB015,SV04,S01,30
B001,PKB016SV05,PKB016,SV05,S02,90
B001,PKB017SV03,PKB017,SV03,S03,150
B001,PKB017SV04,PKB017,SV04,S03,30
B001,PKB018SV03,PKB018,SV03,S01,150
B001,PKB018SV04,PKB018,SV04,S01,30
B001,PKB019SV03,PKB019,SV03,S02,150
B001,PKB019SV04,PKB019,SV04,S02,30
B001,PKB020SV05,PKB020,SV05,S03,90
B001,PKB021SV03,PKB021,SV03,S01,150
B001,PKB021SV04,PKB021,SV04,S01,30
B001,PKB022SV03,PKB022,SV03,S02,150
B001,PKB022SV04,PKB022,SV04,S02,30
B001,PKB023SV03,PKB023,SV03,S03,150
B001,PKB023SV04,PKB023,SV04,S03,30
B001,FALLBS,FALLB,SV06,S03,30
