appointment_id,customer_id,staff_name,service_id,week_start,appointment_start,appointment_end,booking_created_at,status,cancelled_at,completed_at,booked_duration_minutes,quoted_service_amount_aud,service_revenue_aud,discount_amount_aud,booking_channel,is_new_customer_at_booking
A00143,C0044,Sam,SV01,30/3/2026,2026-04-01T13:45:00,2026-04-01T14:15:00,2026-02-25T06:45:00,completed,,2026-04-01T14:15:00,30,40,40,0,Phone,FALSE
A00144,C0045,Sarah,SV01,30/3/2026,2026-04-01T13:15:00,2026-04-01T13:45:00,2026-03-02T06:15:00,completed,,2026-04-01T13:45:00,30,40,40,0,Phone,FALSE
A00145,C0161,Matthew,SV01,30/3/2026,2026-04-01T10:15:00,2026-04-01T10:45:00,2026-03-24T08:15:00,completed,,2026-04-01T10:45:00,30,40,40,0,In salon,FALSE
A00146,C0153,Sarah,SV03,30/3/2026,2026-03-31T16:00:00,2026-03-31T17:00:00,2026-03-05T14:00:00,completed,,2026-03-31T17:00:00,60,100,100,0,In salon,FALSE
A00147,C0092,Sam,SV03,30/3/2026,2026-03-31T09:00:00,2026-03-31T10:00:00,2026-03-13T07:00:00,completed,,2026-03-31T10:00:00,60,100,100,0,In salon,FALSE
A00148,C0148,Matthew,SV06,30/3/2026,2026-04-03T09:00:00,2026-04-03T12:00:00,2026-03-23T05:00:00,completed,,2026-04-03T12:00:00,180,390,390,0,Phone,FALSE
A00149,C0222,Matthew,SV01,30/3/2026,2026-04-01T13:30:00,2026-04-01T14:00:00,2026-03-11T11:30:00,completed,,2026-04-01T14:00:00,30,40,40,0,Online,TRUE
A00150,C0139,Sarah,SV04,30/3/2026,2026-03-31T11:45:00,2026-03-31T13:45:00,2026-03-08T03:45:00,completed,,2026-03-31T13:45:00,120,240,240,0,In salon,FALSE
A00151,C0175,Matthew,SV02,30/3/2026,2026-04-01T09:00:00,2026-04-01T09:45:00,2026-03-17T09:00:00,completed,,2026-04-01T09:45:00,45,60,60,0,Phone,FALSE
A00152,C0223,Sam,SV02,30/3/2026,2026-04-01T14:15:00,2026-04-01T15:00:00,2026-03-20T08:15:00,completed,,2026-04-01T15:00:00,45,60,60,0,Phone,TRUE
A00153,C0098,Sam,SV02,30/3/2026,2026-03-31T14:00:00,2026-03-31T14:45:00,2026-03-11T12:00:00,completed,,2026-03-31T14:45:00,45,60,60,0,Phone,FALSE
A00154,C0224,Sam,SV03,30/3/2026,2026-03-31T15:15:00,2026-03-31T16:15:00,2026-03-23T11:15:00,completed,,2026-03-31T16:15:00,60,100,100,0,In salon,TRUE
A00155,C0057,Sam,SV06,30/3/2026,2026-04-03T09:00:00,2026-04-03T12:00:00,2026-03-21T04:00:00,completed,,2026-04-03T12:00:00,180,390,390,0,Online,FALSE
A00156,C0028,Sam,SV05,30/3/2026,2026-03-30T09:00:00,2026-03-30T11:30:00,2026-02-26T05:00:00,completed,,2026-03-30T11:30:00,150,325,325,0,Online,FALSE
A00157,C0225,Sarah,SV01,30/3/2026,2026-03-31T13:45:00,2026-03-31T14:15:00,2026-03-18T07:45:00,completed,,2026-03-31T14:15:00,30,40,40,0,Online,TRUE
A00158,C0226,Sarah,SV05,30/3/2026,2026-03-30T09:00:00,2026-03-30T11:30:00,2026-03-01T02:00:00,completed,,2026-03-30T11:30:00,150,325,325,0,In salon,TRUE
A00159,C0054,Sarah,SV01,30/3/2026,2026-04-01T14:45:00,2026-04-01T15:15:00,2026-03-08T14:45:00,completed,,2026-04-01T15:15:00,30,40,40,0,Phone,FALSE
A00160,C0095,Sarah,SV03,30/3/2026,2026-03-30T11:30:00,2026-03-30T12:30:00,2026-03-14T06:30:00,completed,,2026-03-30T12:30:00,60,100,100,0,Online,FALSE
A00161,C0093,Matthew,SV04,30/3/2026,2026-03-31T09:00:00,2026-03-31T11:00:00,2026-03-11T02:00:00,completed,,2026-03-31T11:00:00,120,240,240,0,Online,FALSE
A00162,C0097,Matthew,SV02,30/3/2026,2026-03-31T16:00:00,2026-03-31T16:45:00,2026-02-25T16:00:00,completed,,2026-03-31T16:45:00,45,60,60,0,Phone,FALSE
A00163,C0227,Sam,SV04,30/3/2026,2026-03-31T12:00:00,2026-03-31T14:00:00,2026-03-23T07:00:00,completed,,2026-03-31T14:00:00,120,240,240,0,Online,TRUE
A00164,C0228,Matthew,SV02,30/3/2026,2026-04-01T11:45:00,2026-04-01T12:30:00,2026-03-01T05:45:00,completed,,2026-04-01T12:30:00,45,60,60,0,Phone,TRUE
A00165,C0032,Sam,SV01,30/3/2026,2026-04-01T12:30:00,2026-04-01T13:00:00,2026-03-03T07:30:00,completed,,2026-04-01T13:00:00,30,40,40,0,Phone,FALSE
A00166,C0091,Matthew,SV05,30/3/2026,2026-03-30T09:00:00,2026-03-30T11:30:00,2026-03-06T04:00:00,completed,,2026-03-30T11:30:00,150,325,325,0,In salon,FALSE
A00167,C0229,Sarah,SV02,30/3/2026,2026-04-01T11:30:00,2026-04-01T12:15:00,2026-03-24T08:30:00,completed,,2026-04-01T12:15:00,45,60,60,0,Phone,TRUE
A00168,C0230,Matthew,SV01,30/3/2026,2026-04-01T11:15:00,2026-04-01T11:45:00,2026-03-05T07:15:00,completed,,2026-04-01T11:45:00,30,40,40,0,In salon,TRUE
A00169,C0126,Sam,SV05,30/3/2026,2026-03-30T13:30:00,2026-03-30T16:00:00,2026-03-12T09:30:00,completed,,2026-03-30T16:00:00,150,325,325,0,In salon,FALSE
A00170,C0120,Sarah,SV01,30/3/2026,2026-04-01T11:00:00,2026-04-01T11:30:00,2026-03-20T04:00:00,completed,,2026-04-01T11:30:00,30,40,40,0,Online,FALSE
A00171,C0059,Matthew,SV03,30/3/2026,2026-03-31T14:00:00,2026-03-31T15:00:00,2026-02-27T08:00:00,completed,,2026-03-31T15:00:00,60,100,100,0,Phone,FALSE
A00172,C0025,Sarah,SV06,30/3/2026,2026-04-03T09:00:00,2026-04-03T12:00:00,2026-03-24T05:00:00,completed,,2026-04-03T12:00:00,180,390,390,0,In salon,FALSE
A00173,C0102,Sam,SV01,30/3/2026,2026-04-01T11:30:00,2026-04-01T12:00:00,2026-02-28T11:30:00,completed,,2026-04-01T12:00:00,30,40,40,0,In salon,FALSE
A00174,C0083,Sarah,SV04,30/3/2026,2026-03-31T09:00:00,2026-03-31T11:00:00,2026-03-13T03:00:00,completed,,2026-03-31T11:00:00,120,240,240,0,Phone,FALSE
A00175,C0072,Sam,SV06,30/3/2026,2026-04-03T12:00:00,2026-04-03T15:00:00,2026-03-07T10:00:00,completed,,2026-04-03T15:00:00,180,390,390,0,Phone,FALSE
A00176,C0231,Sam,SV01,30/3/2026,2026-03-31T14:45:00,2026-03-31T15:15:00,2026-03-07T12:45:00,completed,,2026-03-31T15:15:00,30,40,40,0,Online,TRUE
A00177,C0096,Sam,SV01,30/3/2026,2026-04-01T12:00:00,2026-04-01T12:30:00,2026-03-13T10:00:00,completed,,2026-04-01T12:30:00,30,40,40,0,Online,FALSE
A00178,C0155,Sarah,SV01,30/3/2026,2026-04-01T15:15:00,2026-04-01T15:45:00,2026-03-22T12:15:00,completed,,2026-04-01T15:45:00,30,40,40,0,Phone,FALSE
A00179,C0172,Matthew,SV01,30/3/2026,2026-04-01T13:00:00,2026-04-01T13:30:00,2026-03-24T08:00:00,completed,,2026-04-01T13:30:00,30,40,40,0,Phone,FALSE
A00180,C0170,Matthew,SV01,30/3/2026,2026-03-30T14:00:00,2026-03-30T14:30:00,2026-03-08T10:00:00,completed,,2026-03-30T14:30:00,30,40,40,0,Phone,FALSE
A00181,C0152,Sarah,SV01,30/3/2026,2026-04-01T13:45:00,2026-04-01T14:15:00,2026-03-23T11:45:00,completed,,2026-04-01T14:15:00,30,40,40,0,In salon,FALSE
A00182,C0068,Sam,SV01,30/3/2026,2026-04-01T10:00:00,2026-04-01T10:30:00,2026-03-24T05:00:00,completed,,2026-04-01T10:30:00,30,40,40,0,In salon,FALSE
A00183,C0177,Sam,SV01,30/3/2026,2026-04-01T10:30:00,2026-04-01T11:00:00,2026-03-16T06:30:00,completed,,2026-04-01T11:00:00,30,40,40,0,In salon,FALSE
A00184,C0141,Matthew,SV01,30/3/2026,2026-04-01T10:45:00,2026-04-01T11:15:00,2026-03-17T05:45:00,completed,,2026-04-01T11:15:00,30,40,40,0,Online,FALSE
A00185,C0041,Sarah,SV04,30/3/2026,2026-03-30T12:30:00,2026-03-30T14:30:00,2026-03-02T07:30:00,completed,,2026-03-30T14:30:00,120,240,240,0,In salon,FALSE
A00186,C0124,Matthew,SV01,30/3/2026,2026-04-01T14:00:00,2026-04-01T14:30:00,2026-02-25T06:00:00,completed,,2026-04-01T14:30:00,30,40,40,0,Online,FALSE
A00187,C0169,Matthew,SV05,30/3/2026,2026-03-30T14:30:00,2026-03-30T17:00:00,2026-03-09T13:30:00,completed,,2026-03-30T17:00:00,150,325,325,0,In salon,FALSE
A00188,C0232,Sarah,SV01,30/3/2026,2026-04-01T14:15:00,2026-04-01T14:45:00,2026-03-24T07:15:00,completed,,2026-04-01T14:45:00,30,40,40,0,Online,TRUE
A00189,C0099,Sarah,SV05,30/3/2026,2026-03-30T14:30:00,2026-03-30T17:00:00,2026-03-12T12:30:00,completed,,2026-03-30T17:00:00,150,325,325,0,In salon,FALSE
A00190,C0233,Sam,SV02,30/3/2026,2026-03-31T16:15:00,2026-03-31T17:00:00,2026-03-22T09:15:00,completed,,2026-03-31T17:00:00,45,60,60,0,Online,TRUE
A00191,C0040,Sarah,SV01,30/3/2026,2026-04-01T10:30:00,2026-04-01T11:00:00,2026-03-06T09:30:00,completed,,2026-04-01T11:00:00,30,40,40,0,Online,FALSE
A00192,C0234,Sarah,SV02,30/3/2026,2026-03-31T11:00:00,2026-03-31T11:45:00,2026-03-15T10:00:00,completed,,2026-03-31T11:45:00,45,60,60,0,In salon,TRUE
A00193,C0235,Sam,SV01,30/3/2026,2026-04-01T11:00:00,2026-04-01T11:30:00,2026-03-18T04:00:00,completed,,2026-04-01T11:30:00,30,40,40,0,In salon,TRUE
A00194,C0236,Matthew,SV01,30/3/2026,2026-04-01T12:30:00,2026-04-01T13:00:00,2026-03-24T05:30:00,completed,,2026-04-01T13:00:00,30,40,40,0,Phone,TRUE
A00195,C0237,Sarah,SV02,30/3/2026,2026-03-31T15:15:00,2026-03-31T16:00:00,2026-03-03T13:15:00,completed,,2026-03-31T16:00:00,45,60,60,0,In salon,TRUE
A00196,C0238,Matthew,SV04,30/3/2026,2026-03-31T11:00:00,2026-03-31T13:00:00,2026-03-03T11:00:00,completed,,2026-03-31T13:00:00,120,240,240,0,In salon,TRUE
A00197,C0035,Sarah,SV01,30/3/2026,2026-04-01T12:45:00,2026-04-01T13:15:00,2026-03-17T11:45:00,completed,,2026-04-01T13:15:00,30,40,40,0,Online,FALSE
A00198,C0056,Matthew,SV03,30/3/2026,2026-03-31T15:00:00,2026-03-31T16:00:00,2026-03-09T13:00:00,completed,,2026-03-31T16:00:00,60,100,100,0,In salon,FALSE
A00199,C0140,Sarah,SV03,30/3/2026,2026-03-31T14:15:00,2026-03-31T15:15:00,2026-03-01T10:15:00,completed,,2026-03-31T15:15:00,60,100,100,0,Phone,FALSE
A00200,C0073,Matthew,SV05,30/3/2026,2026-03-30T11:30:00,2026-03-30T14:00:00,2026-03-03T10:30:00,completed,,2026-03-30T14:00:00,150,325,325,0,In salon,FALSE
A00201,C0158,Sam,SV03,30/3/2026,2026-03-30T16:00:00,2026-03-30T17:00:00,2026-03-11T15:00:00,completed,,2026-03-30T17:00:00,60,100,100,0,Online,FALSE
A00202,C0239,Matthew,SV01,30/3/2026,2026-04-01T09:45:00,2026-04-01T10:15:00,2026-03-12T07:45:00,completed,,2026-04-01T10:15:00,30,40,40,0,Phone,TRUE
A00203,C0240,Sam,SV02,30/3/2026,2026-04-01T13:00:00,2026-04-01T13:45:00,2026-03-24T11:00:00,completed,,2026-04-01T13:45:00,45,60,60,0,Online,TRUE
A00204,C0173,Sam,SV04,30/3/2026,2026-03-31T10:00:00,2026-03-31T12:00:00,2026-03-23T06:00:00,completed,,2026-03-31T12:00:00,120,240,240,0,Online,FALSE
A00205,C0113,Sam,SV04,30/3/2026,2026-03-30T11:30:00,2026-03-30T13:30:00,2026-03-12T09:30:00,completed,,2026-03-30T13:30:00,120,240,240,0,In salon,FALSE
A00206,C0149,Matthew,SV06,30/3/2026,2026-04-03T12:00:00,2026-04-03T15:00:00,2026-03-19T09:00:00,completed,,2026-04-03T15:00:00,180,390,390,0,Online,FALSE
A00207,C0241,Matthew,SV03,30/3/2026,2026-03-31T13:00:00,2026-03-31T14:00:00,2026-03-13T09:00:00,completed,,2026-03-31T14:00:00,60,100,100,0,Online,TRUE
A00208,C0223,Sam,SV02,30/3/2026,2026-04-01T14:15:00,2026-04-01T15:00:00,2026-03-18T12:00:00,cancelled,2026-03-22T12:00:00,,45,60,0,0,Phone,TRUE
A00209,C0238,Matthew,SV04,30/3/2026,2026-03-31T11:00:00,2026-03-31T13:00:00,2026-03-18T12:00:00,cancelled,2026-03-22T12:00:00,,120,240,0,0,In salon,TRUE
A00210,C0174,Sam,SV01,6/4/2026,2026-04-07T09:45:00,2026-04-07T10:15:00,2026-03-26T08:45:00,completed,,2026-04-07T10:15:00,30,40,40,0,Online,FALSE
A00211,C0088,Sarah,SV01,6/4/2026,2026-04-07T14:00:00,2026-04-07T14:30:00,2026-03-19T13:00:00,completed,,2026-04-07T14:30:00,30,40,40,0,Online,FALSE
A00212,C0075,Matthew,SV01,6/4/2026,2026-04-07T16:00:00,2026-04-07T16:30:00,2026-03-27T14:00:00,completed,,2026-04-07T16:30:00,30,40,40,0,Phone,FALSE
A00213,C0106,Sam,SV02,6/4/2026,2026-04-07T11:15:00,2026-04-07T12:00:00,2026-03-12T06:15:00,completed,,2026-04-07T12:00:00,45,60,60,0,Online,FALSE
A00214,C0070,Matthew,SV01,6/4/2026,2026-04-07T14:15:00,2026-04-07T14:45:00,2026-03-20T07:15:00,completed,,2026-04-07T14:45:00,30,40,40,0,In salon,FALSE
A00215,C0078,Matthew,SV04,6/4/2026,2026-04-06T09:00:00,2026-04-06T11:00:00,2026-03-09T03:00:00,completed,,2026-04-06T11:00:00,120,240,240,0,Phone,FALSE
A00216,C0069,Sam,SV01,6/4/2026,2026-04-07T09:15:00,2026-04-07T09:45:00,2026-03-14T09:15:00,completed,,2026-04-07T09:45:00,30,40,40,0,Online,FALSE
A00217,C0242,Matthew,SV01,6/4/2026,2026-04-07T16:30:00,2026-04-07T17:00:00,2026-03-25T16:30:00,completed,,2026-04-07T17:00:00,30,40,40,0,In salon,TRUE
A00218,C0116,Sam,SV03,6/4/2026,2026-04-06T12:00:00,2026-04-06T13:00:00,2026-03-13T08:00:00,completed,,2026-04-06T13:00:00,60,100,100,0,Online,FALSE
A00219,C0243,Sam,SV01,6/4/2026,2026-04-07T12:45:00,2026-04-07T13:15:00,2026-03-06T05:45:00,completed,,2026-04-07T13:15:00,30,40,40,0,Phone,TRUE
A00220,C0122,Sarah,SV05,6/4/2026,2026-04-06T10:00:00,2026-04-06T12:30:00,2026-03-11T08:00:00,completed,,2026-04-06T12:30:00,150,325,325,0,In salon,FALSE
A00221,C0244,Matthew,SV01,6/4/2026,2026-04-07T10:45:00,2026-04-07T11:15:00,2026-03-15T09:45:00,completed,,2026-04-07T11:15:00,30,40,40,0,Online,TRUE
A00222,C0137,Sam,SV04,6/4/2026,2026-04-07T13:45:00,2026-04-07T15:45:00,2026-03-27T05:45:00,completed,,2026-04-07T15:45:00,120,240,240,0,Phone,FALSE
A00223,C0114,Sam,SV04,6/4/2026,2026-04-06T13:00:00,2026-04-06T15:00:00,2026-03-22T12:00:00,completed,,2026-04-06T15:00:00,120,240,240,0,In salon,FALSE
A00224,C0066,Matthew,SV04,6/4/2026,2026-04-06T13:00:00,2026-04-06T15:00:00,2026-03-21T13:00:00,completed,,2026-04-06T15:00:00,120,240,240,0,In salon,FALSE
A00225,C0245,Sarah,SV02,6/4/2026,2026-04-07T15:45:00,2026-04-07T16:30:00,2026-03-07T15:45:00,completed,,2026-04-07T16:30:00,45,60,60,0,Phone,TRUE
A00226,C0036,Matthew,SV01,6/4/2026,2026-04-07T14:45:00,2026-04-07T15:15:00,2026-03-21T08:45:00,completed,,2026-04-07T15:15:00,30,40,40,0,Online,FALSE
A00227,C0246,Sam,SV06,6/4/2026,2026-04-10T09:00:00,2026-04-10T12:00:00,2026-03-28T08:00:00,completed,,2026-04-10T12:00:00,180,390,390,0,Phone,TRUE
A00228,C0247,Matthew,SV06,6/4/2026,2026-04-10T09:00:00,2026-04-10T12:00:00,2026-03-13T02:00:00,completed,,2026-04-10T12:00:00,180,390,390,0,Phone,TRUE
A00229,C0197,Sarah,SV02,6/4/2026,2026-04-07T14:30:00,2026-04-07T15:15:00,2026-03-17T08:00:00,completed,,2026-04-07T15:15:00,45,60,60,0,In salon,FALSE
A00230,C0248,Sarah,SV03,6/4/2026,2026-04-07T10:45:00,2026-04-07T11:45:00,2026-03-15T09:45:00,completed,,2026-04-07T11:45:00,60,100,100,0,In salon,TRUE
A00231,C0110,Sarah,SV01,6/4/2026,2026-04-07T15:15:00,2026-04-07T15:45:00,2026-03-12T14:15:00,completed,,2026-04-07T15:45:00,30,40,40,0,Phone,FALSE
A00232,C0138,Matthew,SV02,6/4/2026,2026-04-07T13:30:00,2026-04-07T14:15:00,2026-03-18T10:30:00,completed,,2026-04-07T14:15:00,45,60,60,0,Phone,FALSE
A00233,C0168,Sarah,SV01,6/4/2026,2026-04-10T14:30:00,2026-04-10T15:00:00,2026-04-01T08:30:00,completed,,2026-04-10T15:00:00,30,40,40,0,Phone,FALSE
A00234,C0249,Matthew,SV03,6/4/2026,2026-04-07T09:45:00,2026-04-07T10:45:00,2026-03-12T09:45:00,completed,,2026-04-07T10:45:00,60,100,100,0,Online,TRUE
A00235,C0146,Sarah,SV02,6/4/2026,2026-04-07T12:15:00,2026-04-07T13:00:00,2026-03-25T04:15:00,completed,,2026-04-07T13:00:00,45,60,60,0,Online,FALSE
A00236,C0250,Sarah,SV03,6/4/2026,2026-04-06T09:00:00,2026-04-06T10:00:00,2026-03-05T01:00:00,completed,,2026-04-06T10:00:00,60,100,100,0,In salon,TRUE
A00237,C0058,Matthew,SV04,6/4/2026,2026-04-06T15:00:00,2026-04-06T17:00:00,2026-03-19T09:00:00,completed,,2026-04-06T17:00:00,120,240,240,0,Phone,FALSE
A00238,C0187,Sam,SV01,6/4/2026,2026-04-07T13:15:00,2026-04-07T13:45:00,2026-03-17T08:00:00,completed,,2026-04-07T13:45:00,30,40,40,0,In salon,FALSE
A00239,C0251,Matthew,SV01,6/4/2026,2026-04-07T11:15:00,2026-04-07T11:45:00,2026-03-13T07:15:00,completed,,2026-04-07T11:45:00,30,40,40,0,Online,TRUE
A00240,C0080,Sarah,SV04,6/4/2026,2026-04-06T13:00:00,2026-04-06T15:00:00,2026-03-18T11:00:00,completed,,2026-04-06T15:00:00,120,240,240,0,Phone,FALSE
A00241,C0085,Sam,SV01,6/4/2026,2026-04-07T15:45:00,2026-04-07T16:15:00,2026-03-28T09:45:00,completed,,2026-04-07T16:15:00,30,40,40,0,In salon,FALSE
A00242,C0047,Sam,SV05,6/4/2026,2026-04-06T09:00:00,2026-04-06T11:30:00,2026-03-02T08:00:00,completed,,2026-04-06T11:30:00,150,325,325,0,In salon,FALSE
A00243,C0084,Matthew,SV06,6/4/2026,2026-04-10T12:00:00,2026-04-10T15:00:00,2026-03-21T06:00:00,completed,,2026-04-10T15:00:00,180,390,390,0,Phone,FALSE
A00244,C0112,Sarah,SV01,6/4/2026,2026-04-07T11:45:00,2026-04-07T12:15:00,2026-03-29T05:45:00,completed,,2026-04-07T12:15:00,30,40,40,0,Online,FALSE
A00245,C0252,Sarah,SV01,6/4/2026,2026-04-08T15:00:00,2026-04-08T15:30:00,2026-03-26T07:00:00,completed,,2026-04-08T15:30:00,30,40,40,0,Phone,TRUE
A00246,C0118,Sam,SV01,6/4/2026,2026-04-08T11:00:00,2026-04-08T11:30:00,2026-03-19T11:00:00,completed,,2026-04-08T11:30:00,30,40,40,0,In salon,FALSE
A00247,C0253,Sam,SV05,6/4/2026,2026-04-10T12:00:00,2026-04-10T14:30:00,2026-04-02T12:00:00,completed,,2026-04-10T14:30:00,150,325,325,0,Phone,TRUE
A00248,C0254,Sam,SV02,6/4/2026,2026-04-07T12:00:00,2026-04-07T12:45:00,2026-03-28T08:00:00,completed,,2026-04-07T12:45:00,45,60,60,0,In salon,TRUE
A00249,C0034,Sarah,SV01,6/4/2026,2026-04-07T09:45:00,2026-04-07T10:15:00,2026-03-03T02:45:00,completed,,2026-04-07T10:15:00,30,40,40,0,In salon,FALSE
A00250,C0107,Sarah,SV04,6/4/2026,2026-04-06T15:00:00,2026-04-06T17:00:00,2026-03-18T13:00:00,completed,,2026-04-06T17:00:00,120,240,240,0,Phone,FALSE
A00251,C0074,Sarah,SV05,6/4/2026,2026-04-10T12:00:00,2026-04-10T14:30:00,2026-03-06T10:00:00,completed,,2026-04-10T14:30:00,150,325,325,0,Phone,FALSE
A00252,C0117,Matthew,SV01,6/4/2026,2026-04-08T13:45:00,2026-04-08T14:15:00,2026-03-12T05:45:00,completed,,2026-04-08T14:15:00,30,40,40,0,Phone,FALSE
A00253,C0100,Sarah,SV01,6/4/2026,2026-04-07T10:15:00,2026-04-07T10:45:00,2026-03-19T04:15:00,completed,,2026-04-07T10:45:00,30,40,40,0,Phone,FALSE
A00254,C0180,Matthew,SV04,6/4/2026,2026-04-06T11:00:00,2026-04-06T13:00:00,2026-03-25T10:00:00,completed,,2026-04-06T13:00:00,120,240,240,0,Phone,FALSE
A00255,C0182,Sam,SV01,6/4/2026,2026-04-10T14:30:00,2026-04-10T15:00:00,2026-03-22T12:30:00,completed,,2026-04-10T15:00:00,30,40,40,0,Online,FALSE
A00256,C0196,Sam,SV01,6/4/2026,2026-04-06T11:30:00,2026-04-06T12:00:00,2026-03-20T11:30:00,completed,,2026-04-06T12:00:00,30,40,40,0,Phone,FALSE
A00257,C0185,Sarah,SV01,6/4/2026,2026-04-07T16:30:00,2026-04-07T17:00:00,2026-03-20T12:30:00,completed,,2026-04-07T17:00:00,30,40,40,0,Phone,FALSE
A00258,C0255,Sam,SV03,6/4/2026,2026-04-07T10:15:00,2026-04-07T11:15:00,2026-03-03T07:15:00,completed,,2026-04-07T11:15:00,60,100,100,0,Online,TRUE
A00259,C0111,Sarah,SV01,6/4/2026,2026-04-06T12:30:00,2026-04-06T13:00:00,2026-03-29T08:30:00,completed,,2026-04-06T13:00:00,30,40,40,0,In salon,FALSE
A00260,C0062,Matthew,SV01,6/4/2026,2026-04-07T09:15:00,2026-04-07T09:45:00,2026-03-19T02:15:00,completed,,2026-04-07T09:45:00,30,40,40,0,In salon,FALSE
A00261,C0256,Matthew,SV02,6/4/2026,2026-04-07T15:15:00,2026-04-07T16:00:00,2026-03-08T11:15:00,completed,,2026-04-07T16:00:00,45,60,60,0,In salon,TRUE
A00262,C0257,Sarah,SV06,6/4/2026,2026-04-10T09:00:00,2026-04-10T12:00:00,2026-04-02T02:00:00,completed,,2026-04-10T12:00:00,180,390,390,0,Online,TRUE
A00263,C0049,Sam,SV04,6/4/2026,2026-04-06T15:00:00,2026-04-06T17:00:00,2026-03-28T15:00:00,completed,,2026-04-06T17:00:00,120,240,240,0,Phone,FALSE
A00264,C0258,Matthew,SV02,6/4/2026,2026-04-07T11:45:00,2026-04-07T12:30:00,2026-03-28T10:45:00,completed,,2026-04-07T12:30:00,45,60,60,0,Phone,TRUE
A00265,C0156,Sarah,SV03,6/4/2026,2026-04-07T13:00:00,2026-04-07T14:00:00,2026-03-03T08:00:00,completed,,2026-04-07T14:00:00,60,100,100,0,Phone,FALSE
A00266,C0186,Sam,SV02,6/4/2026,2026-04-07T16:15:00,2026-04-07T17:00:00,2026-03-19T08:00:00,completed,,2026-04-07T17:00:00,45,60,60,0,In salon,FALSE
A00267,C0259,Sarah,SV02,6/4/2026,2026-04-07T09:00:00,2026-04-07T09:45:00,2026-03-16T08:00:00,completed,,2026-04-07T09:45:00,45,60,60,0,Phone,TRUE
A00268,C0055,Matthew,SV03,6/4/2026,2026-04-07T12:30:00,2026-04-07T13:30:00,2026-03-09T05:30:00,completed,,2026-04-07T13:30:00,60,100,100,0,In salon,FALSE
A00269,C0250,Sarah,SV03,6/4/2026,2026-04-06T09:00:00,2026-04-06T10:00:00,2026-03-25T12:00:00,cancelled,2026-03-29T12:00:00,,60,100,0,0,In salon,TRUE
A00270,C0151,Matthew,SV06,13/4/2026,2026-04-17T09:30:00,2026-04-17T12:30:00,2026-04-02T02:30:00,completed,,2026-04-17T12:30:00,180,390,390,0,In salon,FALSE
A00271,C0136,Sarah,SV06,13/4/2026,2026-04-17T12:00:00,2026-04-17T15:00:00,2026-03-15T10:00:00,completed,,2026-04-17T15:00:00,180,390,390,0,Online,FALSE
A00272,C0189,Sam,SV01,13/4/2026,2026-04-15T10:45:00,2026-04-15T11:15:00,2026-03-21T08:00:00,completed,,2026-04-15T11:15:00,30,40,40,0,In salon,FALSE
A00273,C0260,Matthew,SV03,13/4/2026,2026-04-14T10:00:00,2026-04-14T11:00:00,2026-03-25T03:00:00,completed,,2026-04-14T11:00:00,60,100,100,0,Phone,TRUE
A00274,C0178,Matthew,SV01,13/4/2026,2026-04-15T13:30:00,2026-04-15T14:00:00,2026-04-05T09:30:00,completed,,2026-04-15T14:00:00,30,40,40,0,Phone,FALSE
A00275,C0261,Sarah,SV03,13/4/2026,2026-04-14T11:00:00,2026-04-14T12:00:00,2026-03-16T09:00:00,completed,,2026-04-14T12:00:00,60,100,100,0,Online,TRUE
A00276,C0119,Sarah,SV01,13/4/2026,2026-04-15T12:30:00,2026-04-15T13:00:00,2026-04-06T05:30:00,completed,,2026-04-15T13:00:00,30,40,40,0,Phone,FALSE
A00277,C0262,Sarah,SV06,13/4/2026,2026-04-17T09:00:00,2026-04-17T12:00:00,2026-04-03T03:00:00,completed,,2026-04-17T12:00:00,180,390,390,0,Phone,TRUE
A00278,C0263,Matthew,SV03,13/4/2026,2026-04-14T16:00:00,2026-04-14T17:00:00,2026-03-25T15:00:00,completed,,2026-04-14T17:00:00,60,100,100,0,In salon,TRUE
A00279,C0134,Sarah,SV01,13/4/2026,2026-04-15T15:00:00,2026-04-15T15:30:00,2026-03-14T08:00:00,completed,,2026-04-15T15:30:00,30,40,40,0,Phone,FALSE
A00280,C0087,Sarah,SV01,13/4/2026,2026-04-14T16:30:00,2026-04-14T17:00:00,2026-03-10T12:30:00,completed,,2026-04-14T17:00:00,30,40,40,0,Phone,FALSE
A00281,C0042,Sarah,SV03,13/4/2026,2026-04-14T14:00:00,2026-04-14T15:00:00,2026-03-10T13:00:00,completed,,2026-04-14T15:00:00,60,100,100,0,In salon,FALSE
A00282,C0064,Sam,SV01,13/4/2026,2026-04-15T11:15:00,2026-04-15T11:45:00,2026-03-17T03:15:00,completed,,2026-04-15T11:45:00,30,40,40,0,Online,FALSE
A00283,C0142,Matthew,SV04,13/4/2026,2026-04-14T12:15:00,2026-04-14T14:15:00,2026-04-06T09:15:00,completed,,2026-04-14T14:15:00,120,240,240,0,In salon,FALSE
A00284,C0063,Sarah,SV02,13/4/2026,2026-04-14T12:30:00,2026-04-14T13:15:00,2026-03-29T08:30:00,completed,,2026-04-14T13:15:00,45,60,60,0,Phone,FALSE
A00285,C0199,Sam,SV02,13/4/2026,2026-04-14T09:15:00,2026-04-14T10:00:00,2026-03-24T02:15:00,completed,,2026-04-14T10:00:00,45,60,60,0,In salon,FALSE
